person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_int_rate_decimal,interest_earned,actual_profit
29,79800,MORTGAGE,2.0,DEBTCONSOLIDATION,A,6000,7.14,0,0.08,N,8,0.07139999999999999,428.3999999999999,428.3999999999999
32,79872,MORTGAGE,4.0,DEBTCONSOLIDATION,C,12000,12.68,0,0.15,N,10,0.1268,1521.6,1521.6
29,79894,MORTGAGE,7.0,VENTURE,D,20000,14.96,0,0.25,Y,10,0.1496,2992.0,2992.0
33,79985,MORTGAGE,6.0,EDUCATION,F,8000,21.36,0,0.1,N,5,0.21359999999999998,1708.8,1708.8
28,40000,OWN,2.0,VENTURE,B,5000,10.0,0,0.13,N,5,0.1,500.0,500.0
28,79995,OWN,3.0,PERSONAL,C,15000,10.99,0,0.19,N,10,0.1099,1648.5,1648.5
35,48000,RENT,3.0,MEDICAL,B,11500,11.11,0,0.24,N,9,0.11109999999999999,1277.6499999999999,1277.6499999999999
35,50000,RENT,4.0,PERSONAL,B,11500,12.42,0,0.23,N,8,0.1242,1428.3,1428.3
35,40000,OWN,0.0,PERSONAL,A,5000,6.92,0,0.13,N,5,0.0692,346.0,346.0
28,80000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,9000,12.69,0,0.11,N,6,0.12689999999999999,1142.1,1142.1
29,74000,RENT,13.0,HOMEIMPROVEMENT,B,11500,11.71,0,0.16,N,10,0.11710000000000001,1346.65,1346.65
32,74500,RENT,1.0,VENTURE,A,11500,7.05,0,0.15,N,8,0.0705,810.7499999999999,810.7499999999999
33,92259,RENT,2.0,EDUCATION,B,11500,10.0,0,0.12,N,7,0.1,1150.0,1150.0
35,110000,RENT,2.0,VENTURE,B,11500,11.49,0,0.1,N,10,0.1149,1321.3500000000001,1321.3500000000001
27,78262,RENT,4.0,HOMEIMPROVEMENT,B,11525,10.99,0,0.15,N,8,0.1099,1266.5975,1266.5975
32,65000,RENT,2.0,HOMEIMPROVEMENT,C,11600,13.49,0,0.18,Y,8,0.1349,1564.84,1564.84
34,74000,MORTGAGE,13.0,VENTURE,C,10000,15.96,1,0.14,Y,10,0.15960000000000002,1596.0000000000002,-10000.0
27,80000,MORTGAGE,11.0,PERSONAL,A,8500,6.03,0,0.11,N,6,0.0603,512.55,512.55
32,25000,RENT,4.0,MEDICAL,C,11700,12.68,1,0.47,Y,10,0.1268,1483.56,-11700.0
31,35000,RENT,6.0,MEDICAL,C,11700,13.06,1,0.33,N,9,0.1306,1528.02,-11700.0
27,44004,RENT,1.0,EDUCATION,D,11750,15.31,1,0.27,Y,8,0.1531,1798.9250000000002,-11750.0
29,80000,MORTGAGE,13.0,EDUCATION,A,10000,7.9,0,0.13,N,9,0.079,790.0,790.0
28,80000,MORTGAGE,12.0,DEBTCONSOLIDATION,A,12000,6.03,0,0.15,N,6,0.0603,723.6,723.6
27,98000,RENT,3.0,EDUCATION,C,11750,13.47,0,0.12,Y,6,0.13470000000000001,1582.7250000000001,1582.7250000000001
28,80000,OWN,12.0,EDUCATION,A,8400,7.9,0,0.1,N,5,0.079,663.6,663.6
30,80000,MORTGAGE,2.0,EDUCATION,A,3000,6.62,0,0.04,N,9,0.0662,198.6,198.6
27,80000,MORTGAGE,11.0,EDUCATION,B,7500,11.71,0,0.09,N,10,0.11710000000000001,878.2500000000001,878.2500000000001
27,80000,MORTGAGE,4.0,PERSONAL,A,6000,6.03,0,0.07,N,10,0.0603,361.8,361.8
33,30000,RENT,3.0,DEBTCONSOLIDATION,B,11975,9.99,1,0.4,N,8,0.0999,1196.3025,-11975.0
27,42000,RENT,1.0,MEDICAL,B,11975,12.53,0,0.29,N,6,0.1253,1500.4675,1500.4675
31,80000,MORTGAGE,13.0,EDUCATION,A,20000,8.9,0,0.25,N,10,0.08900000000000001,1780.0000000000002,1780.0000000000002
33,58344,RENT,5.0,VENTURE,D,11975,16.29,0,0.21,Y,9,0.1629,1950.7275,1950.7275
27,80000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,7400,12.69,0,0.09,N,7,0.12689999999999999,939.06,939.06
32,80000,MORTGAGE,15.0,VENTURE,A,12000,5.99,0,0.15,N,8,0.0599,718.8000000000001,718.8000000000001
30,22452,RENT,2.0,VENTURE,A,12000,7.29,1,0.53,N,5,0.0729,874.8000000000001,-12000.0
29,80000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,25000,7.49,0,0.31,N,7,0.07490000000000001,1872.5000000000002,1872.5000000000002
34,80000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,11000,10.99,0,0.14,N,6,0.1099,1208.8999999999999,1208.8999999999999
32,24000,RENT,2.0,MEDICAL,A,12000,10.99,1,0.5,N,8,0.1099,1318.8,-12000.0
30,62900,MORTGAGE,2.0,MEDICAL,B,10000,10.99,1,0.14,N,6,0.1099,1099.0,-10000.0
27,80000,MORTGAGE,2.0,EDUCATION,A,12000,6.99,0,0.15,N,6,0.0699,838.8000000000001,838.8000000000001
28,25000,RENT,1.0,MEDICAL,B,12000,9.83,1,0.48,N,9,0.0983,1179.6,-12000.0
30,80000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,11000,10.99,0,0.14,N,6,0.1099,1208.8999999999999,1208.8999999999999
34,25200,RENT,6.0,PERSONAL,C,12000,13.48,1,0.48,N,10,0.1348,1617.6000000000001,-12000.0
29,80000,MORTGAGE,5.0,MEDICAL,B,22000,10.59,0,0.28,N,10,0.1059,2329.7999999999997,2329.7999999999997
27,80000,MORTGAGE,5.0,PERSONAL,C,35000,10.99,0,0.44,N,8,0.1099,3846.5,3846.5
34,80000,MORTGAGE,3.0,VENTURE,A,3600,5.99,0,0.04,N,9,0.0599,215.64000000000001,215.64000000000001
28,80000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,4400,10.99,0,0.06,N,5,0.1099,483.56,483.56
32,80000,MORTGAGE,14.0,DEBTCONSOLIDATION,A,15350,8.49,0,0.19,N,7,0.0849,1303.2150000000001,1303.2150000000001
27,26237,RENT,0.0,VENTURE,C,12000,13.22,1,0.46,N,5,0.1322,1586.4,-12000.0
32,26400,RENT,12.0,VENTURE,A,12000,6.17,1,0.45,N,9,0.0617,740.4,-12000.0
29,27000,RENT,1.0,DEBTCONSOLIDATION,D,12000,13.24,1,0.44,Y,6,0.1324,1588.8,-12000.0
27,28000,RENT,8.0,MEDICAL,A,12000,7.51,1,0.43,N,9,0.0751,901.2,-12000.0
30,28000,RENT,5.0,PERSONAL,C,12000,14.22,1,0.43,N,8,0.1422,1706.3999999999999,-12000.0
28,28080,RENT,0.0,DEBTCONSOLIDATION,A,12000,7.88,1,0.43,N,5,0.0788,945.5999999999999,-12000.0
31,80000,MORTGAGE,7.0,PERSONAL,B,25000,9.99,0,0.31,N,10,0.0999,2497.5,2497.5
27,80000,MORTGAGE,6.0,MEDICAL,B,23750,10.99,0,0.3,N,9,0.1099,2610.125,2610.125
34,30000,RENT,2.0,PERSONAL,A,12000,10.99,1,0.4,N,6,0.1099,1318.8,-12000.0
28,30000,RENT,4.0,DEBTCONSOLIDATION,A,12000,6.62,1,0.4,N,7,0.0662,794.4,-12000.0
34,30000,RENT,2.0,HOMEIMPROVEMENT,A,12000,8.9,1,0.4,N,8,0.08900000000000001,1068.0000000000002,-12000.0
29,30000,RENT,0.0,PERSONAL,B,12000,10.36,1,0.4,N,7,0.1036,1243.2,-12000.0
30,80000,MORTGAGE,7.0,VENTURE,B,16800,10.99,0,0.21,N,8,0.1099,1846.32,1846.32
30,30000,RENT,4.0,DEBTCONSOLIDATION,D,12000,15.21,1,0.4,Y,6,0.1521,1825.2,-12000.0
27,30000,RENT,5.0,EDUCATION,B,12000,11.36,1,0.4,N,9,0.11359999999999999,1363.1999999999998,-12000.0
28,80000,MORTGAGE,11.0,PERSONAL,A,16000,5.99,0,0.2,N,7,0.0599,958.4,958.4
30,80000,MORTGAGE,1.0,EDUCATION,B,4975,10.59,0,0.06,N,9,0.1059,526.8525,526.8525
31,30000,RENT,4.0,DEBTCONSOLIDATION,B,12000,10.39,1,0.4,N,9,0.1039,1246.8000000000002,-12000.0
34,80000,MORTGAGE,5.0,PERSONAL,A,12000,7.49,0,0.15,N,9,0.07490000000000001,898.8000000000001,898.8000000000001
34,30412,RENT,4.0,MEDICAL,B,12000,10.38,1,0.39,N,5,0.1038,1245.6000000000001,-12000.0
30,31200,RENT,0.0,PERSONAL,E,12000,16.45,1,0.38,Y,7,0.16449999999999998,1973.9999999999998,-12000.0
35,80000,OWN,5.0,PERSONAL,D,15000,15.99,0,0.19,Y,9,0.15990000000000001,2398.5,2398.5
30,80000,MORTGAGE,2.0,VENTURE,C,6000,14.17,0,0.07,Y,6,0.1417,850.1999999999999,850.1999999999999
31,74000,MORTGAGE,13.0,VENTURE,C,1500,12.68,1,0.02,N,10,0.1268,190.2,-1500.0
31,80000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,16000,13.8,0,0.2,N,9,0.138,2208.0,2208.0
29,32000,RENT,3.0,PERSONAL,A,12000,10.99,1,0.38,N,9,0.1099,1318.8,-12000.0
31,80000,MORTGAGE,6.0,EDUCATION,A,12750,7.29,0,0.16,N,10,0.0729,929.4750000000001,929.4750000000001
27,80000,MORTGAGE,0.0,PERSONAL,B,8000,9.63,0,0.1,N,6,0.09630000000000001,770.4000000000001,770.4000000000001
28,32000,RENT,12.0,DEBTCONSOLIDATION,A,12000,7.88,1,0.38,N,9,0.0788,945.5999999999999,-12000.0
28,32400,RENT,3.0,DEBTCONSOLIDATION,C,12000,14.26,1,0.37,N,10,0.1426,1711.2,-12000.0
31,80000,MORTGAGE,10.0,MEDICAL,A,10000,10.99,0,0.13,N,5,0.1099,1099.0,1099.0
29,32800,RENT,13.0,MEDICAL,E,12000,16.45,1,0.37,N,9,0.16449999999999998,1973.9999999999998,-12000.0
32,33000,RENT,1.0,EDUCATION,A,12000,6.54,1,0.36,N,8,0.0654,784.8,-12000.0
28,80000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,15000,14.17,0,0.19,N,8,0.1417,2125.5,2125.5
28,80000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,6500,11.11,0,0.08,N,7,0.11109999999999999,722.15,722.15
27,80000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,3000,11.11,0,0.04,N,7,0.11109999999999999,333.29999999999995,333.29999999999995
27,33000,RENT,3.0,MEDICAL,B,12000,10.75,1,0.36,N,5,0.1075,1290.0,-12000.0
28,33280,RENT,6.0,PERSONAL,A,12000,7.66,1,0.36,N,9,0.0766,919.2,-12000.0
27,80000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,10000,12.68,0,0.13,N,5,0.1268,1268.0,1268.0
33,80000,MORTGAGE,9.0,VENTURE,B,6000,11.11,0,0.07,N,7,0.11109999999999999,666.5999999999999,666.5999999999999
27,80000,MORTGAGE,11.0,PERSONAL,A,16000,6.91,0,0.2,N,5,0.0691,1105.6,1105.6
33,80000,MORTGAGE,5.0,HOMEIMPROVEMENT,D,24000,14.46,0,0.3,N,6,0.1446,3470.4,3470.4
31,80000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,12400,9.99,0,0.15,N,6,0.0999,1238.76,1238.76
30,80000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,10750,6.17,0,0.13,N,5,0.0617,663.275,663.275
28,80000,OWN,1.0,MEDICAL,A,3000,6.54,0,0.04,N,9,0.0654,196.2,196.2
31,34000,RENT,0.0,MEDICAL,C,12000,13.16,1,0.35,Y,9,0.1316,1579.2,-12000.0
27,80000,MORTGAGE,4.0,MEDICAL,A,15000,6.54,0,0.19,N,8,0.0654,981.0,981.0
31,80000,OWN,13.0,MEDICAL,A,12000,5.79,0,0.15,N,10,0.0579,694.8,694.8
27,40000,OWN,11.0,EDUCATION,A,6400,9.32,0,0.16,N,6,0.0932,596.48,596.48
29,34999,RENT,2.0,MEDICAL,B,12000,11.58,1,0.34,N,10,0.1158,1389.6,-12000.0
29,80000,MORTGAGE,14.0,HOMEIMPROVEMENT,D,5000,15.21,0,0.06,N,6,0.1521,760.5000000000001,760.5000000000001
27,35000,RENT,8.0,PERSONAL,B,12000,9.91,1,0.34,N,8,0.09910000000000001,1189.2,-12000.0
29,80000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,4500,6.76,0,0.06,N,10,0.0676,304.2,304.2
27,35000,RENT,0.0,EDUCATION,A,12000,7.29,1,0.34,N,6,0.0729,874.8000000000001,-12000.0
28,80000,MORTGAGE,8.0,EDUCATION,A,9600,7.51,0,0.12,N,6,0.0751,720.96,720.96
29,74000,MORTGAGE,3.0,EDUCATION,D,3000,16.32,1,0.04,N,6,0.1632,489.6,-3000.0
35,80000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,15000,10.99,0,0.19,N,9,0.1099,1648.5,1648.5
35,36000,RENT,9.0,MEDICAL,D,12000,16.29,1,0.33,N,9,0.1629,1954.8,-12000.0
29,36000,RENT,13.0,MEDICAL,A,12000,7.49,1,0.33,N,10,0.07490000000000001,898.8000000000001,-12000.0
29,36000,RENT,6.0,VENTURE,A,12000,7.49,1,0.33,N,7,0.07490000000000001,898.8000000000001,-12000.0
27,80000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,14500,10.75,0,0.18,N,6,0.1075,1558.75,1558.75
28,36000,RENT,2.0,VENTURE,A,12000,5.42,1,0.33,N,10,0.0542,650.4,-12000.0
27,80000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,24000,11.12,0,0.3,N,10,0.1112,2668.7999999999997,2668.7999999999997
33,36000,RENT,9.0,PERSONAL,A,12000,7.29,1,0.33,N,6,0.0729,874.8000000000001,-12000.0
32,80000,MORTGAGE,6.0,EDUCATION,A,13000,7.88,0,0.16,N,10,0.0788,1024.3999999999999,1024.3999999999999
29,36000,RENT,1.0,DEBTCONSOLIDATION,B,12000,12.21,1,0.33,N,9,0.12210000000000001,1465.2000000000003,-12000.0
30,36400,RENT,2.0,MEDICAL,B,12000,10.65,1,0.33,N,9,0.1065,1278.0,-12000.0
28,36888,RENT,5.0,MEDICAL,C,12000,10.99,1,0.33,Y,7,0.1099,1318.8,-12000.0
28,80000,MORTGAGE,13.0,PERSONAL,B,21000,11.36,0,0.26,N,7,0.11359999999999999,2385.6,2385.6
32,37076,RENT,3.0,PERSONAL,B,12000,12.42,1,0.32,N,7,0.1242,1490.4,-12000.0
27,80000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,20000,11.36,0,0.25,N,5,0.11359999999999999,2272.0,2272.0
30,80000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,12000,10.99,0,0.15,N,8,0.1099,1318.8,1318.8
33,80000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,6000,7.88,0,0.07,N,10,0.0788,472.79999999999995,472.79999999999995
28,80000,MORTGAGE,12.0,VENTURE,A,2500,10.99,0,0.03,N,7,0.1099,274.75,274.75
30,37500,RENT,5.0,EDUCATION,B,12000,10.99,1,0.32,N,6,0.1099,1318.8,-12000.0
28,37500,RENT,4.0,DEBTCONSOLIDATION,C,12000,10.99,1,0.32,N,9,0.1099,1318.8,-12000.0
29,37920,RENT,2.0,PERSONAL,C,12000,13.48,1,0.32,Y,10,0.1348,1617.6000000000001,-12000.0
34,80000,MORTGAGE,7.0,EDUCATION,B,19000,10.62,0,0.24,N,10,0.10619999999999999,2017.7999999999997,2017.7999999999997
27,38000,RENT,0.0,MEDICAL,A,12000,6.62,1,0.32,N,10,0.0662,794.4,-12000.0
32,80000,OWN,2.0,VENTURE,B,10000,11.14,0,0.13,N,9,0.1114,1114.0,1114.0
32,38000,RENT,2.0,EDUCATION,B,12000,12.42,1,0.32,N,6,0.1242,1490.4,-12000.0
27,80000,OWN,11.0,EDUCATION,B,5000,11.14,0,0.06,N,7,0.1114,557.0,557.0
31,80000,MORTGAGE,5.0,VENTURE,A,6000,7.4,0,0.07,N,9,0.07400000000000001,444.00000000000006,444.00000000000006
33,80000,MORTGAGE,4.0,MEDICAL,B,12000,11.14,0,0.15,N,6,0.1114,1336.8,1336.8
29,80000,OWN,0.0,VENTURE,C,24000,12.87,0,0.3,N,9,0.12869999999999998,3088.7999999999997,3088.7999999999997
29,80000,MORTGAGE,2.0,PERSONAL,A,5000,7.74,0,0.06,N,9,0.0774,387.0,387.0
28,80000,MORTGAGE,1.0,PERSONAL,A,3100,7.05,0,0.04,N,9,0.0705,218.54999999999998,218.54999999999998
28,38295,RENT,5.0,PERSONAL,C,12000,10.99,1,0.31,N,7,0.1099,1318.8,-12000.0
27,39996,OWN,1.0,VENTURE,B,8000,12.53,0,0.2,N,6,0.1253,1002.4,1002.4
34,62900,MORTGAGE,11.0,MEDICAL,A,18000,8.94,1,0.24,N,5,0.0894,1609.1999999999998,-18000.0
27,80000,MORTGAGE,11.0,PERSONAL,B,20000,10.99,0,0.25,N,10,0.1099,2198.0,2198.0
28,38500,RENT,2.0,PERSONAL,B,12000,10.75,1,0.31,N,5,0.1075,1290.0,-12000.0
28,80000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,12000,12.18,0,0.15,N,5,0.12179999999999999,1461.6,1461.6
28,38643,RENT,7.0,PERSONAL,B,12000,11.58,1,0.31,N,8,0.1158,1389.6,-12000.0
31,80000,MORTGAGE,6.0,EDUCATION,B,7500,12.18,0,0.09,N,7,0.12179999999999999,913.4999999999999,913.4999999999999
30,80000,MORTGAGE,14.0,VENTURE,C,8000,13.92,0,0.1,N,8,0.1392,1113.6,1113.6
29,80000,MORTGAGE,13.0,HOMEIMPROVEMENT,C,16000,12.84,0,0.2,Y,7,0.1284,2054.3999999999996,2054.3999999999996
27,80000,OWN,2.0,PERSONAL,B,9000,12.21,0,0.11,N,8,0.12210000000000001,1098.9,1098.9
28,39000,RENT,0.0,DEBTCONSOLIDATION,C,12000,12.53,1,0.31,Y,9,0.1253,1503.6,-12000.0
32,62900,MORTGAGE,5.0,MEDICAL,D,2750,10.99,1,0.04,Y,7,0.1099,302.22499999999997,-2750.0
34,80000,MORTGAGE,4.0,HOMEIMPROVEMENT,E,12000,10.99,0,0.15,N,10,0.1099,1318.8,1318.8
31,80000,MORTGAGE,0.0,MEDICAL,B,15000,10.95,0,0.19,N,8,0.10949999999999999,1642.4999999999998,1642.4999999999998
28,80000,MORTGAGE,8.0,EDUCATION,C,13000,13.47,0,0.16,N,5,0.13470000000000001,1751.1000000000001,1751.1000000000001
30,80000,OWN,0.0,PERSONAL,D,8000,15.05,0,0.1,N,5,0.1505,1204.0,1204.0
27,62900,MORTGAGE,1.0,MEDICAL,B,8000,11.46,1,0.11,N,8,0.11460000000000001,916.8000000000001,-8000.0
28,74000,MORTGAGE,6.0,VENTURE,E,7000,15.38,1,0.09,N,9,0.15380000000000002,1076.6000000000001,-7000.0
28,80000,OWN,2.0,HOMEIMPROVEMENT,C,16000,11.66,0,0.2,Y,7,0.1166,1865.6,1865.6
33,80000,OWN,12.0,HOMEIMPROVEMENT,C,9000,11.97,0,0.11,N,7,0.1197,1077.3,1077.3
27,80000,MORTGAGE,11.0,EDUCATION,A,5000,8.0,0,0.06,N,6,0.08,400.0,400.0
28,80000,MORTGAGE,1.0,HOMEIMPROVEMENT,D,20000,13.24,0,0.25,N,8,0.1324,2648.0,2648.0
27,40000,RENT,4.0,MEDICAL,B,12000,12.69,0,0.3,N,8,0.12689999999999999,1522.7999999999997,1522.7999999999997
31,40000,RENT,5.0,MEDICAL,B,12000,11.99,0,0.3,N,5,0.1199,1438.8000000000002,1438.8000000000002
35,80004,MORTGAGE,2.0,PERSONAL,B,3200,11.11,0,0.04,N,7,0.11109999999999999,355.52,355.52
28,40000,RENT,12.0,VENTURE,B,12000,11.11,0,0.3,N,5,0.11109999999999999,1333.1999999999998,1333.1999999999998
31,80004,MORTGAGE,9.0,MEDICAL,C,3500,12.61,0,0.04,N,10,0.1261,441.34999999999997,441.34999999999997
27,40000,RENT,8.0,MEDICAL,B,12000,10.37,0,0.3,N,9,0.10369999999999999,1244.3999999999999,1244.3999999999999
28,80004,MORTGAGE,5.0,MEDICAL,A,12000,6.91,0,0.15,N,6,0.0691,829.1999999999999,829.1999999999999
31,80004,MORTGAGE,9.0,MEDICAL,B,5500,10.75,0,0.07,N,8,0.1075,591.25,591.25
28,80004,MORTGAGE,2.0,VENTURE,B,22750,11.49,0,0.28,N,6,0.1149,2613.975,2613.975
28,34000,RENT,0.0,EDUCATION,D,12000,14.61,1,0.35,Y,8,0.1461,1753.2,-12000.0
30,34000,RENT,0.0,DEBTCONSOLIDATION,C,12000,12.87,1,0.35,N,6,0.12869999999999998,1544.3999999999999,-12000.0
35,80004,MORTGAGE,0.0,DEBTCONSOLIDATION,B,14400,10.95,0,0.18,N,5,0.10949999999999999,1576.7999999999997,1576.7999999999997
32,40000,RENT,3.0,DEBTCONSOLIDATION,B,12000,11.89,0,0.3,N,10,0.1189,1426.8000000000002,1426.8000000000002
30,40000,RENT,13.0,EDUCATION,B,12000,9.2,0,0.3,N,8,0.092,1104.0,1104.0
30,34046,RENT,2.0,MEDICAL,D,12000,14.96,1,0.35,Y,6,0.1496,1795.2,-12000.0
32,34310,RENT,2.0,VENTURE,D,12000,14.96,1,0.35,Y,8,0.1496,1795.2,-12000.0
30,80256,OWN,11.0,VENTURE,A,24000,7.49,0,0.3,N,7,0.07490000000000001,1797.6000000000001,1797.6000000000001
34,80300,MORTGAGE,3.0,PERSONAL,C,15000,12.73,0,0.19,Y,9,0.1273,1909.5,1909.5
35,80308,MORTGAGE,3.0,DEBTCONSOLIDATION,A,12000,7.88,0,0.15,N,10,0.0788,945.5999999999999,945.5999999999999
29,41004,RENT,6.0,PERSONAL,B,12000,10.0,0,0.29,N,7,0.1,1200.0,1200.0
28,74400,MORTGAGE,3.0,HOMEIMPROVEMENT,B,20000,10.99,1,0.27,N,8,0.1099,2198.0,-20000.0
29,80400,MORTGAGE,13.0,VENTURE,A,8000,7.14,0,0.1,N,10,0.07139999999999999,571.1999999999999,571.1999999999999
32,42000,RENT,13.0,PERSONAL,A,12000,7.51,0,0.29,N,8,0.0751,901.2,901.2
31,42000,RENT,12.0,PERSONAL,B,12000,10.99,0,0.29,N,9,0.1099,1318.8,1318.8
27,42000,RENT,2.0,PERSONAL,B,12000,10.65,0,0.29,N,7,0.1065,1278.0,1278.0
29,80496,MORTGAGE,2.0,HOMEIMPROVEMENT,C,10000,13.72,0,0.12,N,10,0.13720000000000002,1372.0000000000002,1372.0000000000002
28,80500,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6000,7.74,0,0.07,N,5,0.0774,464.4,464.4
28,80569,MORTGAGE,2.0,EDUCATION,B,4000,9.63,0,0.05,N,7,0.09630000000000001,385.20000000000005,385.20000000000005
28,42000,RENT,0.0,VENTURE,B,12000,11.11,0,0.29,N,9,0.11109999999999999,1333.1999999999998,1333.1999999999998
34,80600,MORTGAGE,2.0,EDUCATION,B,15000,12.21,0,0.19,N,6,0.12210000000000001,1831.5000000000002,1831.5000000000002
27,36000,RENT,2.0,DEBTCONSOLIDATION,D,12000,14.09,1,0.33,Y,10,0.1409,1690.8,-12000.0
31,36000,RENT,4.0,EDUCATION,B,12000,10.36,1,0.33,N,8,0.1036,1243.2,-12000.0
28,80748,MORTGAGE,5.0,MEDICAL,A,5000,7.51,0,0.06,N,9,0.0751,375.5,375.5
27,80800,MORTGAGE,3.0,PERSONAL,C,3000,10.99,0,0.04,N,10,0.1099,329.7,329.7
30,42000,RENT,1.0,PERSONAL,B,12000,9.88,0,0.29,N,8,0.09880000000000001,1185.6000000000001,1185.6000000000001
31,42000,RENT,1.0,MEDICAL,B,12000,10.99,0,0.29,N,9,0.1099,1318.8,1318.8
33,42000,RENT,3.0,DEBTCONSOLIDATION,C,12000,13.57,0,0.29,N,7,0.13570000000000002,1628.4,1628.4
35,81000,MORTGAGE,15.0,DEBTCONSOLIDATION,B,5400,10.99,0,0.07,N,5,0.1099,593.46,593.46
28,81000,MORTGAGE,6.0,VENTURE,A,2500,5.99,0,0.03,N,6,0.0599,149.75,149.75
30,42600,RENT,13.0,VENTURE,B,12000,11.71,0,0.28,N,8,0.11710000000000001,1405.2,1405.2
30,42886,RENT,3.0,PERSONAL,B,12000,10.59,0,0.28,N,10,0.1059,1270.8,1270.8
29,81000,MORTGAGE,5.0,PERSONAL,A,14000,7.66,0,0.17,N,9,0.0766,1072.4,1072.4
27,81000,OWN,4.0,VENTURE,C,9000,13.43,0,0.11,Y,9,0.1343,1208.7,1208.7
32,81000,MORTGAGE,1.0,PERSONAL,B,10000,10.37,0,0.12,N,10,0.10369999999999999,1036.9999999999998,1036.9999999999998
33,81000,OWN,4.0,PERSONAL,A,12000,6.17,0,0.15,N,8,0.0617,740.4,740.4
28,81000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,6000,6.17,0,0.07,N,10,0.0617,370.2,370.2
34,39000,OWN,5.0,HOMEIMPROVEMENT,B,12000,11.99,0,0.31,N,6,0.1199,1438.8000000000002,1438.8000000000002
29,37000,RENT,4.0,HOMEIMPROVEMENT,A,12000,9.63,1,0.32,N,7,0.09630000000000001,1155.6000000000001,-12000.0
27,43200,RENT,0.0,VENTURE,A,12000,8.94,0,0.28,N,5,0.0894,1072.8,1072.8
31,81000,MORTGAGE,15.0,HOMEIMPROVEMENT,A,7200,9.63,0,0.09,N,8,0.09630000000000001,693.3600000000001,693.3600000000001
29,81000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,7750,9.32,0,0.1,N,10,0.0932,722.3000000000001,722.3000000000001
27,81000,MORTGAGE,2.0,MEDICAL,A,5500,8.0,0,0.07,N,8,0.08,440.0,440.0
29,75000,MORTGAGE,8.0,PERSONAL,C,12000,13.16,1,0.16,Y,7,0.1316,1579.2,-12000.0
28,81000,MORTGAGE,0.0,VENTURE,C,5000,12.53,0,0.06,N,9,0.1253,626.5,626.5
33,75000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,7500,10.08,1,0.1,N,9,0.1008,756.0,-7500.0
27,39000,OWN,3.0,MEDICAL,A,9600,5.79,0,0.25,N,10,0.0579,555.84,555.84
32,44808,RENT,5.0,PERSONAL,B,12000,10.99,0,0.27,N,8,0.1099,1318.8,1318.8
28,81120,MORTGAGE,5.0,HOMEIMPROVEMENT,B,5200,11.49,0,0.06,N,7,0.1149,597.48,597.48
30,81120,OWN,3.0,EDUCATION,B,18000,10.75,0,0.22,N,10,0.1075,1935.0,1935.0
32,81204,MORTGAGE,6.0,EDUCATION,A,3600,7.88,0,0.04,N,9,0.0788,283.68,283.68
34,45000,RENT,17.0,VENTURE,A,12000,6.03,0,0.27,N,9,0.0603,723.6,723.6
29,45000,RENT,0.0,MEDICAL,C,12000,12.99,0,0.27,Y,7,0.12990000000000002,1558.8000000000002,1558.8000000000002
29,81400,MORTGAGE,13.0,EDUCATION,A,10000,10.99,0,0.12,N,8,0.1099,1099.0,1099.0
28,45000,RENT,12.0,EDUCATION,A,12000,5.42,0,0.27,N,10,0.0542,650.4,650.4
31,81600,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4000,13.57,0,0.05,N,7,0.13570000000000002,542.8000000000001,542.8000000000001
33,81804,MORTGAGE,4.0,DEBTCONSOLIDATION,A,9000,8.0,0,0.11,N,8,0.08,720.0,720.0
29,75840,OWN,5.0,HOMEIMPROVEMENT,G,25000,21.27,1,0.33,N,6,0.2127,5317.5,-25000.0
29,81900,MORTGAGE,13.0,VENTURE,A,8000,7.66,0,0.1,N,10,0.0766,612.8,612.8
32,45000,RENT,9.0,MEDICAL,A,12000,7.88,0,0.27,N,6,0.0788,945.5999999999999,945.5999999999999
